Date,MMM,AOS,ABT,ABBV,ACN
2023-11-01,71.69493865966797,68.9808578491211,92.23753356933594,134.91482543945312,293.17767333984375
2023-11-02,73.08039855957031,69.50691986083984,93.15979766845703,135.6629180908203,300.4719543457031
2023-11-03,74.30751037597656,69.71148681640625,93.0433120727539,133.9204864501953,305.7086486816406
2023-11-06,74.038330078125,69.25362396240234,92.22782135009766,133.712158203125,305.318603515625
2023-11-07,73.74540710449219,68.82499694824219,92.03365325927734,134.6212615966797,307.366455078125
2023-11-08,73.08830261230469,69.3023452758789,91.97540283203125,134.49813842773438,309.93121337890625
2023-11-09,72.59746551513672,69.52639770507812,90.82014465332031,130.7197265625,306.4205322265625
2023-11-10,73.47623443603516,70.9389419555664,91.22786712646484,131.24058532714844,311.7547912597656
2023-11-13,73.3812255859375,71.4844741821289,92.99476623535156,131.2879180908203,307.7955627441406
2023-11-14,75.18627166748047,74.0562744140625,94.24713134765625,130.7386932373047,312.5348815917969
2023-11-15,76.65089416503906,73.06262969970703,95.1402816772461,130.30308532714844,317.4205627441406
2023-11-16,76.96450805664062,73.68610382080078,97.33433532714844,130.94699096679688,319.1954040527344
2023-11-17,76.66697692871094,74.406982421875,96.6450424194336,130.96595764160156,319.6927185058594
2023-11-20,76.37748718261719,74.14395904541016,98.24689483642578,130.97544860839844,322.6865234375
2023-11-21,75.58138275146484,73.91016387939453,98.93618774414062,131.37313842773438,322.06243896484375
2023-11-22,76.69110107421875,73.91990661621094,99.703125,131.12693786621094,324.8611755371094
2023-11-24,77.15750885009766,74.04654693603516,99.86817169189453,131.3163299560547,325.7485656738281
2023-11-27,78.05813598632812,73.9978256225586,99.71283721923828,131.71405029296875,324.1785583496094
2023-11-28,79.21611022949219,73.17952728271484,99.08179473876953,130.75762939453125,324.3052978515625
2023-11-29,79.1839370727539,73.1600570678711,100.6059799194336,131.15533447265625,325.06591796875
2023-11-30,79.66642761230469,73.413330078125,101.24673461914062,134.8390655517578,324.87091064453125
2023-12-01,80.29367065429688,74.75768280029297,101.81951141357422,135.80496215820312,329.6687927246094
2023-12-04,83.1805419921875,75.09864044189453,102.12046813964844,136.50570678710938,328.0792236328125
2023-12-05,81.77328491210938,74.33879852294922,101.30497741699219,136.90345764160156,327.4941101074219
2023-12-06,82.65784454345703,75.28373718261719,101.87776184082031,138.61746215820312,327.08453369140625
2023-12-07,83.05187225341797,75.99488067626953,101.01373291015625,140.12315368652344,326.7822570800781
2023-12-08,83.12423706054688,75.97538757324219,101.4603042602539,141.36367797851562,328.85943603515625
2023-12-11,82.95536804199219,76.02410888671875,103.12041473388672,143.21974182128906,333.8133239746094
2023-12-12,82.4728775024414,77.4269027709961,103.56698608398438,145.11370849609375,334.70068359375
2023-12-13,83.78363800048828,77.4756088256836,104.12035369873047,146.1174774169922,335.11029052734375
2023-12-14,86.07545471191406,78.50823211669922,105.43095397949219,146.66671752929688,334.2228698730469
2023-12-15,86.0271987915039,77.15412902832031,104.15918731689453,145.87124633789062,335.60760498046875
2023-12-18,85.13459014892578,77.3392333984375,104.90672302246094,145.28411865234375,333.3647155761719
2023-12-19,85.44017028808594,78.81023406982422,105.25621032714844,145.45460510253906,333.033203125
2023-12-20,83.36549377441406,78.15754699707031,104.26598358154297,143.64588928222656,331.07305908203125
2023-12-21,84.88531494140625,79.45318603515625,105.31446075439453,144.49813842773438,340.0934753417969
2023-12-22,85.50450134277344,79.61878967285156,105.8484115600586,146.72354125976562,345.6519775390625
2023-12-26,86.93586730957031,79.73568725585938,106.04258728027344,146.4204864501953,344.65728759765625
2023-12-27,87.44248962402344,80.03767395019531,106.58624267578125,146.66671752929688,345.03759765625
2023-12-28,88.2064208984375,80.11561584472656,107.1784439086914,146.54360961914062,342.8629455566406
2023-12-29,87.90889739990234,80.3104476928711,106.8580551147461,146.75193786621094,342.1998596191406
2024-01-02,88.4557113647461,79.33627319335938,106.64449310302734,151.34474182128906,338.30889892578125
2024-01-03,86.67855834960938,76.67679595947266,106.32411193847656,151.95082092285156,329.5322570800781
2024-01-04,86.98412322998047,77.32949829101562,107.74151611328125,152.8977813720703,328.72283935546875
2024-01-05,87.32186126708984,76.99827575683594,107.5667724609375,153.54171752929688,328.2645263671875
2024-01-08,87.53898620605469,77.22232818603516,109.12007141113281,152.86935424804688,331.9019775390625
2024-01-09,87.73197937011719,77.7776107788086,109.44043731689453,153.70269775390625,334.24237060546875
2024-01-10,87.08866882324219,78.40107727050781,111.06171417236328,156.1458740234375,336.7583312988281
2024-01-11,87.58723449707031,78.57642364501953,110.72028350830078,155.09475708007812,339.3328552246094
2024-01-12,86.94392395019531,79.01480102539062,111.1300048828125,155.2572784423828,347.4852600097656
2024-01-16,86.55792236328125,78.8881607055664,110.97392272949219,154.37771606445312,345.7592468261719
2024-01-17,85.30345153808594,78.05037689208984,111.13975524902344,154.91310119628906,346.13116455078125
2024-01-18,85.59297180175781,78.49850463867188,111.22754669189453,156.11767578125,351.90570068359375
2024-01-19,86.65443420410156,79.11221313476562,111.88113403320312,157.52304077148438,356.1632385253906
2024-01-22,86.8635025024414,79.99871826171875,111.39338684082031,158.11575317382812,359.40289306640625
2024-01-23,77.27812194824219,79.73568725585938,111.20803833007812,160.13294982910156,361.9964904785156
2024-01-24,74.97827911376953,78.25495147705078,108.05713653564453,156.9972381591797,361.0569152832031
2024-01-25,77.18163299560547,79.17066955566406,109.69600677490234,157.86720275878906,364.0323181152344
2024-01-26,77.18965911865234,78.8297119140625,109.26678466796875,157.16928100585938,363.1807861328125
2024-01-29,77.50328063964844,79.54084777832031,110.67150115966797,156.7008514404297,365.41229248046875
2024-01-30,76.99665832519531,77.96626281738281,110.70077514648438,157.66641235351562,363.4058837890625
2024-01-31,75.8708724975586,75.9026870727539,110.37886810302734,157.16928100585938,356.1436462402344
2024-02-01,77.12532806396484,77.81957244873047,111.68604278564453,160.218994140625,363.02423095703125
2024-02-02,76.28902435302734,76.60684967041016,109.36432647705078,161.25149536132812,365.0208435058594
2024-02-05,74.56816101074219,75.39411926269531,108.91559600830078,163.7275848388672,362.4663391113281
2024-02-06,75.39643096923828,76.49925994873047,111.20803833007812,165.66830444335938,356.9462585449219
2024-02-07,75.46075439453125,78.08362579345703,110.5349349975586,167.3126678466797,358.854736328125
2024-02-08,74.94611358642578,78.48461151123047,109.67648315429688,167.10232543945312,360.6458740234375
2024-02-09,74.7048568725586,78.76823425292969,109.07167053222656,166.4235382080078,363.76806640625
2024-02-12,76.09603118896484,79.49195098876953,109.7740478515625,165.45797729492188,359.6181640625
2024-02-13,74.51187896728516,77.50660705566406,108.6131820678711,165.66830444335938,355.096435546875
2024-02-14,74.31887817382812,79.38436889648438,109.31554412841797,166.7485809326172,363.09271240234375
2024-02-15,75.5206069946289,79.2181167602539,110.85684967041016,168.82315063476562,363.6114501953125
2024-02-16,74.59683227539062,78.328125,111.21780395507812,169.68357849121094,361.6246337890625
2024-02-20,75.06279754638672,77.88802337646484,113.78338623046875,168.0200958251953,355.2334289550781
2024-02-21,74.9728775024414,78.46505737304688,114.98326873779297,167.4369354248047,353.23681640625
2024-02-22,75.39797973632812,78.83670043945312,116.10509490966797,168.97610473632812,363.41571044921875
2024-02-23,75.6841049194336,79.60930633544922,116.5343246459961,170.2572021484375,369.2979431152344
2024-02-26,75.06279754638672,79.79513549804688,115.7831802368164,170.94554138183594,369.4545593261719
2024-02-27,75.45519256591797,80.48951721191406,116.47578430175781,171.11758422851562,369.8753662109375
2024-02-28,74.76850128173828,81.06653594970703,117.10987854003906,170.171142578125,369.9927978515625
2024-02-29,75.30805206298828,81.07630920410156,115.73440551757812,168.30691528320312,366.81195068359375
2024-03-01,75.09550476074219,82.09344482421875,115.71489715576172,171.0411376953125,372.8898620605469
2024-03-04,74.75215148925781,83.22792053222656,117.10012817382812,169.26292419433594,375.5520324707031
2024-03-05,75.77401733398438,81.84894561767578,115.57832336425781,171.28013610839844,368.8673095703125
2024-03-06,75.63504791259766,82.64112091064453,116.4172592163086,173.09654235839844,372.7332763671875
2024-03-07,75.71680450439453,84.74382019042969,117.95856475830078,172.62811279296875,378.68402099609375
2024-03-08,76.7632064819336,83.93207550048828,117.99757385253906,170.9837646484375,370.1298828125
2024-03-11,76.88582611083984,83.43329620361328,117.24645233154297,171.72947692871094,365.28509521484375
2024-03-12,80.70355987548828,84.03966522216797,117.802490234375,172.96270751953125,372.3907470703125
2024-03-13,85.0771713256836,84.26460266113281,117.21717834472656,171.94935607910156,370.66815185546875
2024-03-14,84.30054473876953,84.71448516845703,115.93925476074219,173.23040771484375,370.16900634765625
2024-03-15,85.83744049072266,85.17414093017578,112.66154479980469,170.05642700195312,366.6357727050781
2024-03-18,85.6739501953125,83.97119903564453,109.6862564086914,170.63958740234375,364.746826171875
2024-03-19,86.09904479980469,84.87095642089844,110.38862609863281,171.7581329345703,370.0417175292969
2024-03-20,88.3798599243164,85.71204376220703,108.7692642211914,168.51722717285156,372.3515625
2024-03-21,88.18367767333984,87.90277099609375,108.7790298461914,169.69313049316406,337.6944274902344
2024-03-22,87.2926025390625,87.31596374511719,107.86204528808594,170.60134887695312,330.32452392578125
2024-03-25,85.70663452148438,86.10323333740234,107.31576538085938,170.67784118652344,326.7227783203125
2024-03-26,83.89997100830078,85.9467544555664,108.7692642211914,171.30880737304688,329.2381286621094
2024-03-27,85.50227355957031,86.89542388916016,110.70077514648438,172.41778564453125,333.69140625
2024-03-28,86.71217346191406,87.49201202392578,110.8763656616211,174.09083557128906,339.2408142089844
2024-04-01,91.92611694335938,87.120361328125,109.34481048583984,172.80975341796875,331.9590148925781
2024-04-02,90.77239227294922,86.6020278930664,109.27652740478516,172.7428436279297,329.306640625
2024-04-03,91.1146011352539,86.69982147216797,108.55465698242188,169.53062438964844,325.2154846191406
2024-04-04,88.52362060546875,85.22303771972656,107.41331481933594,160.51536560058594,323.4440002441406
2024-04-05,89.0027084350586,85.6142349243164,108.47660827636719,162.52301025390625,325.9201965332031
2024-04-08,89.8826675415039,85.05677795410156,107.81326293945312,162.33180236816406,324.7456970214844
2024-04-09,90.54752349853516,84.56777954101562,109.6862564086914,162.6568603515625,327.33935546875
2024-04-10,90.56707000732422,83.6484603881836,108.44734191894531,161.59564208984375,318.7323913574219
2024-04-11,91.10482025146484,84.25482177734375,108.72048950195312,160.15208435058594,319.50860595703125
2024-04-12,89.2764663696289,84.59712219238281,106.9656753540039,156.5914306640625,309.8896179199219
2024-04-15,89.26669311523438,83.27682495117188,106.75,156.00282287597656,307.7968444824219
2024-04-16,89.02226257324219,83.52132415771484,107.06370544433594,156.84230041503906,308.45513916015625
2024-04-17,88.93426513671875,84.55799865722656,103.81875610351562,158.49237060546875,309.044677734375
2024-04-18,89.44268035888672,84.78295135498047,103.20113372802734,158.8879852294922,310.4791564941406
2024-04-19,90.215087890625,84.17657470703125,105.171630859375,160.57666015625,311.3437805175781
2024-04-22,90.55730438232422,84.98831176757812,104.96576690673828,162.00477600097656,311.8743896484375
2024-04-23,90.9288330078125,85.98587799072266,105.47554016113281,163.596923828125,311.2946472167969
2024-04-24,89.97066497802734,85.08612823486328,104.789306640625,161.9179229736328,308.0621337890625
2024-04-25,89.37425231933594,80.99807739257812,104.7598876953125,161.42579650878906,303.6014709472656
2024-04-26,89.78489685058594,81.37950134277344,105.4167251586914,154.02467346191406,302.6287841796875
2024-04-29,90.1075439453125,82.77360534667969,105.16182708740234,155.85806274414062,297.86346435546875
2024-04-30,94.36067199707031,81.33040618896484,103.88738250732422,156.93881225585938,295.6528015136719
2024-05-01,96.2476806640625,81.28131866455078,104.20108795166016,156.05105590820312,293.442138671875
2024-05-02,94.65398406982422,82.02747344970703,103.83837127685547,155.17294311523438,295.0927429199219
2024-05-03,94.98641204833984,82.77360534667969,103.81875610351562,158.04849243164062,298.4039001464844
2024-05-06,94.4388656616211,83.59831237792969,103.56385803222656,157.025634765625,300.71282958984375
2024-05-07,93.41226959228516,83.66703796386719,104.08344268798828,156.85195922851562,305.2324523925781
2024-05-08,94.2042236328125,84.02047729492188,102.87762451171875,154.82557678222656,306.5392150878906
2024-05-09,95.16240692138672,84.81571197509766,102.6129379272461,154.77731323242188,301.25323486328125
2024-05-10,96.72677612304688,84.80589294433594,102.68154907226562,155.11505126953125,300.97808837890625
2024-05-13,97.41118621826172,84.49172973632812,102.7109603881836,155.62649536132812,302.03924560546875
2024-05-14,97.85115814208984,84.8255386352539,101.96590423583984,155.92559814453125,301.5872802734375
2024-05-15,98.9853286743164,85.18878936767578,102.53450012207031,158.04849243164062,303.1298522949219
2024-05-16,102.52470397949219,83.80448913574219,102.80900573730469,158.5888671875,302.6189270019531
2024-05-17,102.9157943725586,84.11865234375,102.0443344116211,160.58631896972656,298.2859802246094
2024-05-20,102.86691284179688,84.24627685546875,101.18162536621094,158.79148864746094,300.359130859375
2024-05-21,100.84300994873047,84.17755889892578,100.93653869628906,157.2186279296875,298.33514404296875
2024-05-22,99.22975158691406,83.51976776123047,102.7599868774414,154.01502990722656,301.7445068359375
2024-05-23,97.96957397460938,82.5379867553711,102.18157958984375,152.71234130859375,300.5850830078125
2024-05-24,98.12709045410156,83.23505401611328,101.9070816040039,151.5543975830078,295.73138427734375
2024-05-28,97.15242004394531,81.0358657836914,99.94638061523438,149.8946990966797,292.52838134765625
2024-05-29,96.04975128173828,79.63192749023438,98.75037384033203,149.36398315429688,288.63751220703125
2024-05-30,96.67984771728516,80.56461334228516,99.74051666259766,150.83070373535156,279.8242492675781
2024-05-31,98.58981323242188,82.11582946777344,100.18167114257812,155.587890625,277.35809326171875
2024-06-03,98.2156982421875,80.70205688476562,100.84831237792969,154.57470703125,276.83740234375
2024-06-04,97.08350372314453,79.76937866210938,101.39730072021484,156.4563446044922,283.0273132324219
2024-06-05,97.52652740478516,80.58425903320312,101.20124053955078,159.64065551757812,285.93560791015625
2024-06-06,96.69954681396484,79.40612030029297,102.22079467773438,162.6609344482422,286.6430358886719
2024-06-07,99.29866790771484,79.60247802734375,105.46574401855469,163.4811248779297,283.3613586425781
2024-06-10,99.10176849365234,79.99519348144531,105.37751007080078,164.4846954345703,285.35589599609375
2024-06-11,99.75154876708984,80.10317993164062,103.73052215576172,161.82144165039062,289.0797119140625
2024-06-12,99.64325714111328,82.06673431396484,102.32862854003906,160.26788330078125,280.7380065917969
2024-06-13,99.96814727783203,82.14527893066406,101.41690063476562,160.72140502929688,277.3875732421875
2024-06-14,99.33805084228516,80.95733642578125,101.64238739013672,162.68023681640625,281.7008972167969
2024-06-17,98.97378540039062,82.15509033203125,101.41690063476562,163.7320098876953,280.54150390625
2024-06-18,99.2100601196289,82.68526458740234,101.94628143310547,165.3531494140625,280.3646545410156
2024-06-20,100.0862808227539,82.3907241821289,104.4755859375,166.0961456298828,300.81103515625
2024-06-21,100.80498504638672,82.60671997070312,103.64229583740234,164.41714477539062,303.581787109375
2024-06-24,101.39569091796875,82.89143371582031,103.23055267333984,166.68475341796875,301.8427429199219
2024-06-25,100.47025299072266,81.41876220703125,103.41681671142578,164.76451110839844,301.8034362792969
2024-06-26,99.8795394897461,80.87879180908203,102.81880187988281,165.15048217773438,299.2979736328125
2024-06-27,101.57290649414062,80.52534484863281,102.59333038330078,163.06622314453125,297.8929748535156
2024-06-28,100.60808563232422,80.28972625732422,101.86788177490234,165.5075225830078,298.109130859375
2024-07-01,99.05254364013672,78.71888732910156,101.17182159423828,164.39784240722656,297.26416015625
2024-07-02,100.04690551757812,79.41593933105469,101.17182159423828,160.14244079589844,298.52178955078125
2024-07-03,100.04690551757812,79.5632095336914,100.31892395019531,158.09674072265625,300.40826416015625
2024-07-05,99.75154876708984,79.01341247558594,101.97570037841797,161.38720703125,293.91375732421875
2024-07-08,99.53495788574219,79.58283996582031,100.11305236816406,160.68280029296875,294.2379455566406
2024-07-09,98.14678192138672,79.25886535644531,99.64247131347656,162.15916442871094,292.8526306152344
2024-07-10,100.09613037109375,81.47767639160156,101.0247802734375,162.2460174560547,290.27838134765625
2024-07-11,101.6319808959961,84.51136779785156,102.132568359375,163.95396423339844,294.06781005859375
2024-07-12,102.429443359375,86.22947692871094,102.17176818847656,164.3109893798828,306.5414733886719
2024-07-15,101.1298828125,86.20001983642578,101.47203063964844,163.62933349609375,313.6861877441406
2024-07-16,101.71074676513672,90.30384826660156,101.23550415039062,164.7686767578125,320.7223205566406
2024-07-17,103.02014923095703,88.49737548828125,103.16717529296875,170.67971801757812,321.314453125
2024-07-18,102.40975189208984,87.39779663085938,98.6238021850586,166.65786743164062,323.7815246582031
2024-07-19,102.31129455566406,86.38655090332031,100.55547332763672,167.8069610595703,324.857177734375
2024-07-22,103.34504699707031,87.19161224365234,102.22105407714844,169.06320190429688,327.1466369628906
2024-07-23,103.1087646484375,79.00360107421875,102.41815948486328,168.61521911621094,325.9821472167969
2024-07-24,101.65167236328125,79.28831481933594,105.70988464355469,171.5950927734375,324.3539123535156
2024-07-25,101.78949737548828,80.68243408203125,104.42868041992188,177.39898681640625,325.7749328613281
